participant_id	ant_nc_mn_ac	ant_ii_std_rt	ant_mean_rtinc	ant_cc_mn_rt	ant_in_trials	ant_ii_std_ac	ant_ic_std_rt	ant_ic_trials	ant_sd_rtcon	ant_mean_accomierrcon	ant_conflict_rt_effect	ant_nn_trials	ant_cn_std_ac	ant_ni_std_ac	ant_sd_rtinc	ant_mean_accomierrinc	ant_in_std_ac	ant_in_std_rt	ant_cc_mn_ac	ant_ci_trials	ant_cn_std_rt	ant_conflict_acc_effect	ant_ci_std_rt	ant_ii_trials	ant_cn_mn_rt	ant_mean_rtcon	ant_nc_trials	ant_median_accinc	ant_ci_mn_ac	ant_median_accneu	ant_median_rtneu	ant_ni_std_rt	ant_in_mn_rt	ant_cc_trials	ant_mean_rtneu	ant_nc_std_rt	ant_nn_std_ac	ant_cn_trials	ant_ic_mn_rt	ant_median_acccon	ant_ic_mn_ac	ant_nn_mn_ac	ant_cc_std_rt	ant_median_rtcon	ant_ni_mn_ac	ant_mean_acccomerrinc	ant_median_rtinc	ant_in_mn_ac	ant_sd_rtneu	ant_ci_std_ac	ant_cc_std_ac	ant_ic_std_ac	ant_ci_mn_rt	ant_ni_trials	ant_cn_mn_ac	ant_nn_mn_rt	ant_nn_std_rt	ant_mean_acccomerrneu	ant_ii_mn_rt	ant_ni_mn_rt	ant_ii_mn_ac	ant_nc_std_ac	ant_nc_mn_rt	ant_mean_accomierrneu	ant_mean_acccomerrcon
sub-11077	1	59.4661095	573.31	471.2	19	0	79.9960164	14	64.6974409	n/a	105.98	7	0	0	78.9899418	n/a	0	68.8144807	1	18	80.0155937	0	70.3170458	11	461.9333333	467.33	19	1	1	1	492	54.5541368	493.8947368	10	492.65	57.1763457	0	15	480.8571429	1	1	1	63.3592929	472	1	0.9375	583.5	1	79.712913	0	0	0	570.6111111	14	1	503.1428571	48.9401967	1	599.7272727	602	1	0	451.3684211	n/a	1
sub-11082	1	50.6951674	546.46	466.6666667	10	0	41.0836677	24	55.8803774	n/a	102.81	9	0	0	102.5066595	n/a	0	127.4206071	1	17	63.0845238	0	82.9399145	4	441.5714286	443.65	13	1	1	1	432.5	79.128561	471.7	6	449.81	45.9797893	0	21	438.2916667	1	1	1	49.9666555	437.5	1	0.9375	553	1	77.1651052	0	0	0	544.1764706	16	1	444.2222222	57.355858	1	565	545.5625	1	0	426.8461538	n/a	1
sub-11088	1	72.0728167	730.6	612.7142857	20	0	83.4831474	13	93.0321286	n/a	111.31	10	0	0	158.6784169	n/a	0	106.6392838	1	16	67.407731	0	136.7859033	11	624.5714286	619.29	17	1	1	1	633.5	208.9583292	653.6	14	654.79	84.5361913	0	14	631.5384615	1	1	1	116.1414446	615.5	1	1	695.5	1	117.3639472	0	0	0	735.625	16	1	715	173.2127786	1	700.0909091	732.125	1	0	603.3529412	n/a	1
sub-11090	1	68.4959447	579.9	544.625	19	0	58.5132108	16	70.9273927	n/a	53.57	10	0	0	57.2163641	n/a	0	78.155528	1	19	59.0187218	0	44.6619531	9	521.9333333	526.33	18	1	1	1	508	46.284595	531.2105263	8	524.38	93.303987	0	15	530.9375	1	1	1	53.2512575	525.5	1	0.9791667	578	1	70.0436414	0	0	0	570.6315789	14	1	542.5	68.7495455	1	597.7777778	572.4285714	1	0	522.8888889	n/a	1
sub-11097	1	51.4460343	619.69	561.8333333	13	0	65.1059908	22	71.8817704	n/a	70.79	11	0	0	73.1259934	n/a	0	60.535855	1	18	59.2166732	0	67.4702549	9	542.4444444	548.9	15	1	1	1	548.5	94.9589166	517.6153846	6	540.27	71.4620779	0	18	570.8636364	1	1	1	77.3651515	547	1	1	622.5	1	60.3280886	0	0	0	621.3333333	16	1	538	62.2382519	1	603.2222222	616.5625	1	0	507.6	n/a	1
sub-11098	1	115.0425387	607.69	514.1666667	15	0	80.0046725	21	78.1735544	n/a	88.48	13	0	0	114.8996151	n/a	0	51.4434502	1	25	61.0450263	0	126.6554644	8	505.9333333	519.21	19	1	1	1	500	61.9104192	500	6	503.48	85.8671284	0	15	512.6190476	1	1	1	63.8103962	498	1	1	599	1	54.7357247	0	0	0	599.24	10	1	494.2307692	53.2042508	1	630.75	591.7	1	0	530.9473684	n/a	1
sub-11104	1	64.7292262	547.63	491.4444444	16	0	65.8915415	15	58.6548346	n/a	76.32	9	0	0	58.6836543	n/a	0	58.4716456	1	20	67.9249586	0	61.0368957	11	492.25	471.31	22	1	1	1	492.5	40.7234576	478	9	494.65	39.7526987	0	16	490.1333333	1	1	1	77.2950696	457	1	0.9791667	541.5	1	85.7595574	0	0	0	550.35	10	1	477	41.9076365	1	557.4545455	553.2	1	0	450.0909091	n/a	1
sub-11105	1	71.3221175	707.66	647.3333333	12	0	122.3916528	16	109.29831	n/a	106.58	8	0	0	163.6480179	n/a	0	138.7295986	1	14	73.3189157	0	87.6201843	10	573.3888889	601.08	15	1	1	1	569.5	202.1369644	617.0833333	9	623.31	75.3544008	0	18	615.125	1	1	1	130.7889521	591	1	1	676	1	177.3960776	0	0	0	696.2857143	15	1	615.875	123.3571325	1	687.2	719.9333333	1	0	547	n/a	0.9791667
sub-11106	1	54.5221667	626.19	606.5	21	0	69.7046289	17	128.7824875	n/a	79.77	6	0	0	91.3905941	n/a	0	64.8555905	1	21	78.5067016	0	78.584289	6	545.9285714	546.42	19	1	1	1	528.5	105.0653765	536.3809524	8	538.06	151.8972221	0	14	530.1176471	1	1	1	187.5290454	527.5	1	0.9791667	610.5	1	73.6366601	0	0	0	610.9047619	16	1	554	65.3360544	0.9791667	656.6666667	643.25	1	0	537.8947368	n/a	1
sub-11108	1	55.6080672	571.58	505.8333333	16	0	92.0026576	14	77.1613282	n/a	51.79	8	0	0	60.7334018	n/a	0	85.7729561	1	16	64.6210818	0	56.3420728	15	518.1	519.79	22	1	1	1	509	42.3341625	529.75	6	523.46	76.1135658	0	20	544.7857143	1	1	1	59.7240878	498	1	0.9791667	560	1	71.7510348	0	0	0	558.8125	14	1	515.125	81.3571272	1	578.4	581.2142857	1	0	516.3181818	n/a	0.9791667
sub-11112	1	146.3102677	686.1	689.2222222	16	0	122.2470979	18	139.4656453	n/a	33.29	10	0	0	123.6658572	n/a	0	64.4070066	1	16	88.0035747	0	111.3736766	9	532.3125	652.81	14	1	1	1	558	108.3523664	555.5625	9	550.13	166.6362921	0	16	658.3333333	1	1	1	138.112072	613.5	1	0.9583333	674	1	91.3638098	0	0	0	686.6875	17	1	556.7	113.6623166	0.9791667	658.2222222	726.8823529	1	0	613.5	n/a	1
sub-11121	1	111.134803	499.56	489.3333333	11	0	76.2250257	11	96.592329	n/a	13.98	5	0	0	87.227486	n/a	0	65.3403676	1	13	69.8633817	0	76.3900249	9	454.95	485.58	17	1	1	1	466	61.4741972	483.1818182	9	476.85	104.4335209	0	20	492.3636364	1	1	1	104.1957293	476	1	0.8541667	485	1	76.9741569	0	0	0	491.4615385	13	1	466	71.0492787	0.9583333	572.2222222	505.0769231	1	0	483.1176471	n/a	0.9583333
sub-11122	1	128.5717698	701.38	565.7142857	19	0	132.4746693	19	127.4437698	n/a	57.23	6	0	0	112.8300596	n/a	0	130.1861915	1	20	98.3740311	0	114.4692098	6	597.375	644.15	17	1	1	1	630	100.9363879	663	7	640.23	151.4488605	0	16	659.7368421	1	1	1	64.1501216	627	1	0.9791667	714.5	1	121.1635504	0	0	0	716.6	17	1	657.5	154.129491	1	690.5	701.1764706	1	0	652.5882353	n/a	1
sub-11128	1	76.7642495	650.38	635.4375	21	0	70.469228	14	134.9616556	n/a	54.28	6	0	0	99.6979748	n/a	0	135.1605042	1	14	113.9556533	0	57.4024256	9	574.0909091	596.1	13	1	1	1	571	102.705199	610.8095238	16	596.9	124.1044845	0	11	566.7142857	1	1	1	174.5779554	574.5	1	0.9375	633	1	118.1305156	0	0	0	640.5	20	1	540.1666667	51.4486799	0.9791667	711.3333333	655.4	1	0	603.6153846	n/a	0.9791667
sub-11131	1	100.8421681	713.33	576	15	0	153.9597923	17	130.5071514	n/a	100.6	10	0	0	168.4473948	n/a	0	172.7892192	1	11	67.5369724	0	62.6521421	8	567.3529412	612.73	16	1	1	1	567	130.6355787	637.4	8	592.21	108.6728845	0	17	634.6470588	1	1	1	138.2027496	590	1	0.8958333	717.5	1	119.4731267	0	0	0	673.9090909	17	1	553.4	107.183332	0.9791667	751	701.1764706	1	0	606.0625	n/a	0.9791667
sub-11142	1	265.0037399	714.42	782.8571429	12	0	192.1358786	16	272.2262044	n/a	42.42	10	0	0	167.0401701	n/a	0	113.8884023	1	16	237.7787192	0	109.2428487	8	614.9473684	672	18	1	1	1	578.5	127.6573438	650.25	7	623.57	160.6809956	0	19	621.9375	1	1	1	378.2360059	581.5	1	0.9583333	684	1	214.5414539	0	0	0	742.5	13	1	643.8	135.2000986	1	696.125	742.3076923	1	0	622.5	n/a	1
sub-11143	1	55.7329944	540.83	448.2222222	20	0	95.582291	13	96.9948978	n/a	38.73	4	0	0	101.2139788	n/a	0	104.7028879	1	13	99.8040564	0	94.4832097	6	483.4444444	502.1	14	1	1	1	472.5	97.827166	495.2	9	483.96	106.486882	0	18	509.1538462	1	1	1	73.040704	487.5	1	0.875	551	1	97.1414758	0	0	0	543.9230769	17	1	472.5	79.5675813	0.9791667	546.1666667	549.1764706	1	0	511.9285714	n/a	0.9166667
sub-11149	1	92.9573379	556.4	504.5555556	16	0	82.5243894	19	79.0948797	n/a	75.9	11	0	0	116.4247067	n/a	0	69.5401263	1	19	120.466675	0	153.9774799	6	520.2857143	480.5	13	1	1	1	479.5	90.1509614	498.3125	9	507.44	77.1464641	0	14	490.9473684	1	1	1	93.4800929	464.5	1	0.9583333	543.5	1	93.1322341	0	0	0	563.2105263	16	1	483.3636364	62.7156643	1	594.3333333	549.5625	1	0	456.9230769	n/a	1
sub-11156	1	38.4075885	611.6	552.5	18	0	119.483159	14	105.2721882	n/a	64.58	7	0	0	72.3024792	n/a	0	56.2306176	1	15	75.2978103	0	103.2660918	7	541.7368421	547.02	20	1	1	1	549.5	51.1275798	559	4	549.94	87.8398663	0	19	571.9285714	1	1	1	90.090695	509.5	1	0.9791667	600	1	61.1848981	0	0	0	630.2	18	1	550.7142857	43.4692009	1	574.1428571	625.8333333	1	0	510.5	n/a	1
sub-50004	1	307.6385867	595.52	573	8	0	273.4908591	9	196.801245	n/a	32.21	6	0	0	214.5415686	n/a	0	162.9048802	1	9	65.9782161	0	193.9412139	5	638.625	563.31	11	1	1	1	592	209.426996	592.5	3	591.26	120.3814392	0	8	648.6666667	1	1	1	169.0354992	566	1	0.625	549.5	1	178.9541016	0	0	0	709.2222222	7	1	540.1666667	58.8061788	0.7234043	524	709	1	0	517.9090909	n/a	0.7083333
sub-50005	1	242.4095929	960.33	877.2	17	0	141.7981987	16	231.1414783	n/a	203.81	9	0	0	233.3775439	n/a	0	91.5525404	1	16	109.2751236	0	161.6155417	8	641.0526316	756.52	18	1	1	1	669.5	233.0618378	702.3529412	5	680.02	167.1385477	0	19	728.9375	1	1	1	222.3650152	716	1	0.9791667	947	1	108.4818819	0	0	0	815.375	18	1	672.3333333	85.0264665	1	1012.875	1047.9444444	1	0	707.6666667	n/a	0.9782609
sub-50006	1	113.1871606	878.85	784.5	17	0	117.4841818	14	219.8505446	n/a	178.38	4	0	0	292.2412992	n/a	0	202.4681711	1	14	202.7366107	0	215.2849504	4	720	700.47	16	1	1	1	638.5	272.3723422	692.1176471	8	699.04	100.5637443	0	16	664.9285714	1	1	1	235.4121007	662.5	1	0.9148936	830.5	1	211.4276656	0	0	0	914.0714286	18	1	693	289.3452379	0.9583333	765	922.1111111	1	0	666.5	n/a	1
sub-50007	1	78.2732394	612.5	588.75	13	0	156.3313655	16	138.4008834	n/a	28.06	10	0	0	160.2035939	n/a	0	78.4729253	1	15	124.2609485	0	181.6910512	5	533.375	584.44	15	1	1	1	527.5	177.6304144	509	8	537.04	159.1417457	0	16	593.1875	1	1	1	85.0525048	592.5	1	0.7916667	587	1	96.9461264	0	0	0	611.0666667	13	1	531.8	83.0070947	1	666.8	675.3076923	1	0	536.6666667	n/a	1
sub-50008	1	100.3351526	725.83	671.3333333	18	0	109.1561573	15	131.0058722	n/a	105.64	7	0	0	131.4128355	n/a	0	84.0148018	1	6	125.3499942	0	242.8618263	8	641.1	620.19	14	1	1	1	623	89.6393329	600.3888889	9	625.02	103.9775969	0	20	594.9333333	1	1	1	93.5534607	596.5	1	0.9166667	702	1	101.9982248	0	0	0	861.3333333	25	1	661.2857143	38.339337	1	766.5	719.72	1	0	596.4285714	n/a	1
sub-50010	1	78.4874876	693.15	582.9	16	0	65.6884793	20	79.0467027	n/a	101.36	9	0	0	84.5387962	n/a	0	80.66058	1	15	80.9007677	0	51.5431396	7	612.25	591.79	15	1	1	1	616	88.9388233	618.4375	10	627.92	84.9477711	0	20	585.65	1	1	1	99.0829619	583.5	1	1	680.5	1	102.1808645	0	0	0	652.4666667	21	1	638.5555556	117.4501076	1	677.4285714	703.2857143	1	0	590.5333333	n/a	1
sub-50013	1	132.9938386	682.56	617.25	16	0	94.8050244	17	103.7426726	n/a	88.29	10	0	0	125.2265872	n/a	0	79.4505087	1	18	106.6150304	0	110.038095	9	587.4705882	594.27	18	1	1	1	615.5	150.0243175	634.625	8	600.5	122.2523908	0	17	608.6470588	1	1	1	64.1376867	582.5	1	0.9791667	668	1	97.4092049	0	0	0	666.5	16	1	579.1	109.7769962	1	671.1111111	700.3125	1	0	579.6666667	n/a	1
sub-50014	1	91.1513394	536.38	494.75	17	0	77.538439	15	79.0214981	n/a	43.05	11	0	0	106.7577542	n/a	0	122.0016574	1	17	49.8125056	0	94.8927801	6	463	493.33	16	1	1	1	485.5	102.5569296	521.8235294	8	506.52	78.0892385	0	15	493.9333333	1	1	1	101.730386	488	1	0.875	541	1	103.1012701	0	0	0	565.5294118	15	1	537.2727273	85.6832433	1	584.1666667	552.2666667	1	0	492.9375	n/a	1
sub-50015	1	120.8322988	581.58	536.1666667	11	0	151.5653874	16	141.8236281	n/a	20.7	12	0	0	121.1838472	n/a	0	96.1689801	1	17	131.6275047	0	111.8375266	9	564.25	560.88	15	1	1	1	517.5	82.3431015	499.5454545	6	546.96	97.245492	0	16	559.25	1	1	1	34.4639909	537	1	0.875	582.5	1	118.952513	0	0	0	568.5882353	12	1	609.5833333	122.5200973	1	650.2222222	594.75	1	0	542.6	n/a	0.9791667
sub-50016	1	196.2098003	957.46	1056.75	22	0	134.7788312	12	140.9057328	n/a	32.96	7	0	0	150.066646	n/a	0	121.2299968	1	14	142.3078183	0	143.6069307	8	891.3333333	924.5	14	1	1	1	797	146.638428	786.9545455	8	814.79	164.9248913	0	12	882.3333333	1	1	1	79.906642	937.5	1	1	945.5	1	142.8391386	0	0	0	959.2142857	21	1	752.8571429	94.3370351	1	899.5	955.1428571	1	0	903.2857143	n/a	1
sub-50020	1	51.6600778	601.25	515.4	18	0	63.3105029	14	55.6376958	n/a	68	10	0	0	78.8506533	n/a	0	39.3528117	1	18	59.1678052	0	62.7970327	11	518.8125	533.25	21	1	1	1	528	76.0894861	546.0555556	10	532.94	51.4165528	0	16	552.7142857	1	1	1	52.9238447	528	1	1	588	1	63.2335779	0	0	0	560.9444444	14	1	517.6	60.9393141	1	591.8181818	672.9285714	1	0	524.1904762	n/a	1
sub-50021	1	80.8606483	657.1	550.7777778	16	0	115.0417163	19	111.1161439	n/a	60.83	12	0	0	90.041182	n/a	0	89.2300398	1	19	84.9560671	0	85.9055309	10	562.25	596.27	17	1	1	1	570	77.2349538	598.5	9	585.73	98.7424234	0	16	638.4736842	1	1	1	103.7675019	611.5	1	0.9791667	645.5	1	83.1949107	0	0	0	673.2631579	15	1	608.8333333	80.5208424	1	659	627.6666667	1	0	587.2352941	n/a	1
sub-50022	1	163.8836986	685.45	672.75	16	0	150.5230624	14	194.516302	n/a	71.43	5	0	0	257.4923534	n/a	0	139.6594519	1	12	336.0517169	0	201.090719	6	677.6153846	614.02	16	1	1	1	569	318.5933801	631.6875	8	626	144.3572969	0	13	635.5	1	1	1	198.3465582	583	1	0.893617	644.5	1	203.3867503	0	0	0	713.75	18	1	602	161.8131639	0.9375	675.3333333	730.2777778	1	0	604.6875	n/a	0.9782609
sub-50023	1	89.5576165	741.81	581.875	16	0	105.8144962	19	112.7630966	n/a	155.43	10	0	0	119.3681336	n/a	0	137.1980169	1	17	147.2196933	0	108.5409248	6	609.9333333	586.38	17	1	1	1	634.5	91.6303651	652.6875	8	638.42	100.2703331	0	15	602.4736842	1	1	1	164.25106	582.5	1	0.9375	730.5	1	160.0197904	0	0	0	784.4117647	15	1	635.6	146.3057681	0.9791667	709.8333333	717.1333333	1	0	572.5294118	n/a	1
sub-50025	1	220.5376142	957.55	922	15	0	171.6723966	18	234.2101248	n/a	68.4	7	0	0	256.8273482	n/a	0	228.3868272	1	18	203.3519836	0	264.6771371	8	942.8421053	889.15	17	1	1	1	874.5	157.391219	854.6	9	891.29	259.5926815	0	19	821.6666667	1	1	1	206.2395452	797.5	1	1	926.5	1	201.5389681	0	0	0	1045.8888889	16	1	910.4285714	104.844102	1	920.625	894.4375	1	0	906.1176471	n/a	1
sub-50027	1	40.8010076	628.21	542	17	0	95.5739456	18	93.9150438	n/a	47.63	7	0	0	133.4971445	n/a	0	119.0565857	1	17	89.4352386	0	201.1324556	10	577.4761905	580.58	20	1	1	1	557	77.240838	577.2941176	3	573.77	102.3972013	0	21	570.5555556	1	1	1	48.5901225	566.5	1	1	607.5	1	98.9315774	0	0	0	663.5294118	18	1	549.4285714	88.2720362	1	589.5	602.8333333	1	0	593.85	n/a	1
sub-50029	1	122.1661632	900.36	1056.25	18	0	212.9778451	16	225.7066199	n/a	-36.24	6	0	0	262.6818992	n/a	0	145.5663382	1	19	215.8796622	0	125.5042461	7	914.2	936.6	17	1	1	1	863.5	157.3380381	835.1666667	4	910.98	251.9183896	0	15	912.6875	1	1	1	382.1364285	886	1	1	860	1	197.2402671	0	0	0	921.7368421	14	1	1024.8333333	294.6526203	0.9791667	818.7142857	903.7857143	1	0	932	n/a	1
sub-50032	1	64.9138623	716.46	674.6363636	20	0	186.1570909	16	211.3372727	n/a	112.02	7	0	0	226.8956043	n/a	0	181.4700497	1	18	79.6770956	0	179.3822096	7	543.8571429	604.44	15	1	1	1	556.5	300.3287478	653.7	11	618.23	133.5415755	0	14	637.9375	1	1	1	339.6778688	548.5	1	1	670	1	174.4468754	0	0	0	729.7222222	19	1	631.7142857	169.1525094	0.9583333	594.1428571	770.3684211	1	0	530.9333333	n/a	0.9791667
sub-50033	1	148.1985155	975.86	683.2	10	0	198.1336009	15	262.5505819	n/a	152.56	10	0	0	344.6768427	n/a	0	253.8398445	1	13	215.4620285	0	226.2594948	5	766.8	823.3	11	1	1	1	733.5	275.7437536	829	10	794.79	332.1961633	0	15	816.9333333	1	1	1	53.0257799	736	1	0.8863636	931	1	220.3673875	0	0	0	965.7692308	17	1	714.9	104.6225491	0.9583333	862.6	1003.6470588	1	0	905.9090909	n/a	0.9148936
sub-50034	1	97.3791164	718.88	608	18	0	121.0241325	14	148.5789767	n/a	51.98	9	0	0	103.6737159	n/a	0	109.2336346	1	20	118.2736234	0	108.2679911	13	634.125	666.9	23	1	1	1	635.5	105.5617872	626.8888889	3	622.94	177.6060058	0	16	647.0714286	1	1	1	106.5082156	640.5	1	1	719	1	110.593064	0	0	0	719.8	11	1	622.1111111	115.9336496	0.9791667	739.7692308	673.0909091	1	0	689.5652174	n/a	1
sub-50035	1	55.3917864	585.42	435.3333333	19	0	61.3310348	16	63.8418369	n/a	87.84	6	0	0	89.2807747	n/a	0	58.0448506	1	16	56.2165085	0	84.990171	4	492.8125	497.58	19	1	1	1	490.5	68.6510786	513.2631579	6	501.38	70.2040468	0	16	501.1875	1	1	1	25.9743463	485	1	0.8958333	565.5	1	57.4891757	0	0	0	597.4375	17	1	479	67.9117074	1	525.25	594.7058824	1	0	507.9473684	n/a	1
sub-50036	1	65.6170709	510.25	464.125	16	0	39.5429011	13	53.3762862	n/a	55.94	6	0	0	66.9574333	n/a	0	36.9246417	1	16	33.9259574	0	60.0965543	10	456.5	454.31	22	1	1	1	450.5	73.0660046	446.6875	8	454.4	43.5895108	0	18	446.8461538	1	1	1	59.6595999	450.5	1	0.9166667	524.5	1	45.8395628	0	0	0	503.5625	13	1	467.6666667	65.9080167	0.9791667	519.6	521.8461538	1	0	446.0454545	n/a	1
sub-50038	1	104.1705333	709.48	780.4444444	16	0	99.4013073	19	104.6177693	n/a	33.1	8	0	0	89.9330696	n/a	0	88.0927305	1	16	136.981858	0	86.7599898	5	632.1764706	676.38	14	1	1	1	651	94.269621	662.9375	9	656.83	82.4408213	0	17	642.2105263	1	1	1	70.9702598	660	1	1	704.5	1	115.8427646	0	0	0	692.3125	18	1	703.625	98.8851245	0.9791667	707	717.9444444	1	0	678.7857143	n/a	1
sub-50043	1	163.1729701	652.1	640.4444444	20	0	100.9475982	14	127.7011537	n/a	42.87	10	0	0	128.0284609	n/a	0	112.1592383	1	21	105.6826787	0	123.4959995	11	553.6	609.23	21	1	1	1	556.5	113.1728313	565.7	9	580.08	124.4071848	0	15	629.4285714	1	1	1	162.0841688	583	1	1	605	1	120.3475169	0	0	0	663.1904762	13	1	591.6	116.9123128	1	656.7272727	657.6153846	1	0	592.3809524	n/a	0.9791667
sub-50047	1	203.3817224	962.21	824.8	14	0	130.2855712	18	133.8393749	n/a	95.69	13	0	0	147.9450672	n/a	0	157.2391613	1	14	131.2182501	0	130.9864518	8	816.6875	866.52	12	1	1	1	826	134.3801188	939	10	831.83	165.2334208	0	16	884.2777778	1	1	1	125.2169673	838.5	1	0.9791667	944.5	1	197.5187575	0	0	0	969.2857143	18	1	724.5384615	113.3399131	1	1013.875	917.6111111	1	0	842.0833333	n/a	1
sub-50048	1	88.4530635	778.29	672.4	18	0	65.8292931	16	97.3830632	n/a	65.46	6	0	0	101.9386462	n/a	0	82.5834496	1	17	74.5093756	0	116.3254815	9	692	712.83	19	1	1	1	698.5	102.9049521	691.5555556	10	692.1	99.113409	0	18	718.8125	1	1	1	135.1979619	706	1	1	765.5	1	79.3961893	0	0	0	802.6470588	16	1	625.6666667	25.311394	1	724.2222222	783.6875	1	0	716.6315789	n/a	1
sub-50049	1	59.4575479	732.85	651.5	12	0	88.4876148	24	100.3375663	n/a	76.75	8	0	0	108.5072778	n/a	0	138.6970756	1	17	76.4613192	0	102.8725654	6	605.25	656.1	9	1	1	1	603.5	108.2185357	602.1666667	8	609.81	110.6164545	0	16	663.8333333	1	1	1	82.7474644	651.5	1	1	717	1	97.4100035	0	0	0	730.4705882	19	1	606.75	108.6274761	0.9791667	723	714.8421053	1	0	617.3333333	n/a	0.9791667
sub-50050	1	99.3318207	562.02	494.125	17	0	90.2003874	14	80.7893214	n/a	50.67	9	0	0	83.5730002	n/a	0	68.8667725	1	20	119.3988146	0	79.0295581	12	486.9230769	511.35	19	1	1	1	471	47.4443214	494.4117647	8	482.85	83.3616443	0	13	500.4285714	1	1	1	92.3710491	503.5	1	0.9791667	554.5	1	86.5993439	0	0	0	549.25	11	1	481	70.4627561	0.9791667	596.4166667	551.8181818	1	0	524.0526316	n/a	1
sub-50051	1	154.8600751	648.62	638.5714286	9	0	82.6722976	14	171.5802841	n/a	91.32	6	0	0	192.4548291	n/a	0	90.4392061	1	9	191.3855608	0	84.9064845	8	619.3636364	557.3	17	1	1	1	596	114.114596	591	7	570.46	134.2402094	0	22	555.6428571	1	1	1	88.4738326	551	1	0.8510638	665	1	198.8925679	0	0	0	659.8888889	13	1	653.8333333	60.6775631	0.8958333	652.75	729.1538462	1	0	610.9411765	n/a	0.9574468
sub-50052	1	255.265548	974.88	756.2	10	0	250.4670032	12	413.3799056	n/a	127.45	3	0	0	478.7499662	n/a	0	184.1358496	1	11	263.9216003	0	159.6344688	2	900.8888889	847.43	8	1	1	1	668	268.8719491	799.7	5	805.21	104.5302417	0	9	889.5833333	1	1	1	119.6941937	704.5	1	0.9411765	868	1	429.4633878	0	0	0	1010.8181818	8	1	959.6666667	573.6761572	1	937.5	1080.875	1	0	708.5	n/a	1
sub-50053	1	116.8910224	688.56	608.6666667	15	0	71.3954398	17	79.474044	n/a	91	7	0	0	142.1367197	n/a	0	128.5048452	1	15	75.978067	0	116.233263	10	566	597.56	22	1	1	1	560.5	133.6323314	590.0666667	6	579.85	86.9690695	0	22	614.9411765	1	1	1	62.8002123	586.5	1	0.9791667	638.5	1	95.8027649	0	0	0	655.8	15	1	562.8571429	64.5043372	1	664.8	678.2	1	0	581	n/a	0.9791667
sub-50054	1	55.7545215	617.96	560.1818182	14	0	150.0421958	20	161.3465885	n/a	43.5	8	0	0	163.2378285	n/a	0	155.6421826	1	16	109.709718	0	146.7572684	6	586.8888889	574.46	13	1	1	1	558	86.9546685	593.2142857	11	587.21	231.8234021	0	18	565.85	1	1	1	86.1043764	548.5	1	0.9574468	605	1	121.2042339	0	0	0	631.6875	18	1	530	88.2917243	1	639.1666667	589.0555556	1	0	574.3846154	n/a	1
sub-50055	1	49.5378643	598.46	484	13	0	85.2637155	23	79.895452	n/a	77.77	8	0	0	86.8696647	n/a	0	44.1804284	1	20	62.8524216	0	105.8780207	6	511.7368421	520.69	16	1	1	1	503.5	64.4683062	529.9230769	6	504.15	84.4013971	0	19	530.9130435	1	1	1	47.4594564	509.5	1	0.9791667	599	1	57.2720234	0	0	0	619.05	16	1	481.375	44.4777232	1	591	589.8125	1	0	510.5625	n/a	1
sub-50056	1	206.2299687	974	833.6666667	14	0	168.1803878	22	175.3435218	n/a	53.27	6	0	0	242.3542298	n/a	0	193.5114501	1	17	119.7251615	0	151.4500257	5	895.2857143	920.73	15	1	1	1	872.5	138.545177	868.7142857	6	872.72	209.2922996	0	21	925.5	1	1	1	117.617459	908.5	1	0.9574468	956	1	189.2021275	0	0	0	939.8823529	19	1	784.3333333	133.6931811	0.9787234	1147.6	939.8947368	1	0	933.1333333	n/a	1
sub-50058	1	313.8551063	985.67	648	5	0	173.6402411	16	212.1563795	n/a	216.03	9	0	0	279.4290785	n/a	0	48.4324272	1	13	179.3239141	0	224.0845765	9	713.2352941	769.64	14	1	1	1	720	230.6760026	786.8	4	750.58	206.184077	0	17	766	1	1	1	90.0185166	749	1	0.8333333	936	1	186.537525	0	0	0	1049.3076923	11	1	780	252.4163228	0.9583333	1029.4444444	882.2727273	1	0	775.2142857	n/a	0.9787234
sub-50059	1	163.9166455	821.88	789.6666667	13	0	73.175253	18	136.4914397	n/a	97.59	12	0	0	142.3360759	n/a	0	132.883504	1	14	137.1016814	0	146.8467842	10	696.85	724.29	15	1	1	1	706.5	128.6342855	730.7692308	9	714.42	97.2161558	0	20	667.1666667	1	1	1	202.5370337	699	1	1	812	1	123.3374257	0	0	0	795.1428571	17	1	729.4166667	102.7251039	1	906	773.8235294	1	0	710.5333333	n/a	1
sub-50060	1	77.8347901	635.33	626.4	16	0	66.0489329	14	128.3094922	n/a	63.64	9	0	0	92.2829445	n/a	0	268.4701101	1	13	128.6846274	0	85.4827918	11	608.5	571.69	16	1	1	1	593.5	85.8963551	698.75	10	634.88	170.6550126	0	16	518	1	1	1	105.9414933	560	1	0.9791667	626.5	1	188.0031264	0	0	0	588.8461538	17	1	585.5555556	85.9812641	0.9791667	643.3636364	655.9411765	1	0	589.25	n/a	0.9583333
sub-50061	1	153.0931452	874.56	661	12	0	110.681545	17	111.726458	n/a	190.14	9	0	0	172.4470818	n/a	0	243.2040389	1	10	137.8006331	0	180.8085544	10	688.3333333	684.42	16	1	1	1	683	178.9164683	712.25	7	702.58	133.0888018	0	24	655.8235294	1	1	1	81.7659261	666.5	1	0.9791667	876.5	1	166.4318701	0	0	0	971.2	20	1	727	153.2400078	1	877.2	841.55	1	0	720.6875	n/a	1
