participant_id	rk_nsi	rk_rresponse	rk_recfp	rk_rcacc	rk_recfp_k	rk_recpfp	rk_recpfp_k	rk_recptp	rk_rectn	rk_kzerocorrect	rk_percentkonecorrect	rk_notrnotk	rk_rkone	rk_kwacc	rk_encacc	rk_recso	rk_rktwo	rk_recuo	rk_kwaccp	rk_percentkzerocorrect	rk_twacc	rk_rrt	rk_ktwocorrect	rk_rzerocorrect	rk_percentrzerocorrect	rk_recfn	rk_krt	rk_caccp	rk_rcaccp	rk_rwaccp	rk_percentrtwocorrect	rk_kcaccp	rk_recfp_r	rk_rectp	rk_waccp	rk_rkzero	rk_tcacc	rk_percentronecorrect	rk_nfoils	rk_rtwocorrect	rk_percentktwocorrect	rk_kresponse	rk_ronecorrect	rk_recpfp_r	rk_kcacc	rk_konecorrect	rk_rwacc
sub-50059	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-50060	60	38	9	16	0	0.45	0	0.7833333	11	3	0.4444444	0	25	4	60	0	7	0	0.4444444	0.3333333	19	1913.8947368	2	12	0.3157895	13	2460.7777778	0.4255319	0.4210526	0.3947368	0.1315789	0.4444444	9	47	0.4042553	15	20	0.5526316	20	5	0.2222222	9	21	0.45	4	4	15
sub-50061	60	23	1	11	1	0.05	0.05	0.65	19	2	0.7857143	0	16	5	60	0	9	0	0.3571429	0.1428571	15	1981.6956522	1	10	0.4347826	21	2288.125	0.5135135	0.4782609	0.4347826	0.3478261	0.5714286	0	39	0.4054054	12	19	0.2173913	20	8	0.0714286	16	5	0	8	11	10
sub-50064	60	41	1	24	0	0.05	0	0.7166667	19	1	0.5	0	19	0	58	0	15	0	0	0.5	24	1813.3414634	0	8	0.195122	17	2876.5	0.5813953	0.5853659	0.5853659	0.3658537	0.5	1	43	0.5581395	9	25	0.4390244	20	15	0	2	18	0.05	1	1	24
sub-50066	60	37	2	15	1	0.1	0.05	0.75	18	1	0.625	0	24	6	60	0	10	0	0.75	0.125	26	1242.2162162	2	10	0.2702703	15	1615.25	0.4	0.4054054	0.5405405	0.2162162	0.375	1	45	0.5777778	11	18	0.5135135	20	8	0.25	8	19	0.05	3	5	20
sub-50067	60	0	20	0	20	1	1	0.9833333	0	36	0.2881356	0	17	9	60	0	6	0	0.1525424	0.6101695	9	n/a	6	0	0	1	639.220339	0.3389831	0	0	0	0.3389831	0	59	0.1525424	36	20	0	20	0	0.1016949	59	0	0	20	17	0
sub-50069	60	21	4	5	0	0.2	0	0.4333333	16	3	0.4	0	11	1	59	0	1	0	0.2	0.6	7	1315.5714286	0	11	0.5238095	34	1839.2	0.2307692	0.2380952	0.2857143	0.047619	0.2	4	26	0.2692308	14	6	0.4285714	20	1	0	5	9	0.2	1	2	6
sub-50073	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-50075	60	8	2	4	2	0.1	0.1	0.3833333	18	7	0.5333333	0	12	1	59	0	0	0	0.0666667	0.4666667	1	2469.875	0	4	0.5	37	2081.2666667	0.4782609	0.5	0	0	0.4666667	0	23	0.0434783	11	11	0.5	20	0	0	15	4	0	7	8	0
sub-50076	60	18	18	9	11	0.9	0.55	0.8333333	2	10	0.46875	0	23	17	60	0	12	0	0.53125	0.3125	26	1374.8888889	7	5	0.2777778	10	966.78125	0.42	0.5	0.5	0.2777778	0.375	7	50	0.52	15	21	0.4444444	20	5	0.21875	32	8	0.35	12	15	9
sub-50077	60	30	10	14	0	0.5	0	0.55	10	0	1	0	22	1	57	0	0	0	0.3333333	0	6	2651.1666667	0	11	0.3666667	27	2841.6666667	0.4848485	0.4666667	0.1666667	0	0.6666667	10	33	0.1818182	11	16	0.6333333	20	0	0	3	19	0.5	2	3	5
sub-50080	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-50081	60	20	1	9	1	0.05	0.05	0.6333333	19	6	0.4444444	0	17	8	60	0	12	0	0.4444444	0.3333333	24	1757.55	4	3	0.15	22	2156.4444444	0.4473684	0.45	0.8	0.4	0.4444444	0	38	0.6315789	9	17	0.45	20	8	0.2222222	18	9	0	8	8	16
sub-50083	60	39	4	29	4	0.2	0.2	0.85	16	6	0.25	0	19	5	58	0	24	0	0.4166667	0.5	34	1138.6666667	3	2	0.0512821	9	1527.4166667	0.6470588	0.7435897	0.7435897	0.5384615	0.3333333	0	51	0.6666667	8	33	0.4102564	20	21	0.25	12	16	0	4	3	29
sub-50085	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-60001	60	33	2	5	0	0.1	0	0.55	18	0	0	0	9	0	60	0	0	0	0	0	4	1433.3030303	0	24	0.7272727	27	n/a	0.1515152	0.1515152	0.1212121	0	0	2	33	0.1212121	24	5	0.2727273	20	0	0	0	9	0.1	0	0	4
sub-60005	60	1	7	0	7	0.35	0.35	0.7833333	13	5	0.5869565	0	28	32	60	0	14	0	0.6956522	0.1086957	33	2416	14	0	0	13	1327.173913	0.4893617	0	1	0	0.5	0	47	0.7021277	5	23	1	20	0	0.3043478	46	1	0	23	27	1
sub-60006	60	35	8	22	6	0.4	0.3	0.7166667	12	3	0.375	0	25	4	59	0	12	0	0.5	0.375	24	1782.5714286	2	3	0.0857143	17	1941.625	0.5813953	0.6285714	0.5714286	0.2857143	0.375	2	43	0.5581395	6	25	0.6285714	20	10	0.25	8	22	0.1	3	3	20
sub-60008	60	3	4	2	4	0.2	0.2	0.6666667	16	11	0.2972973	0	12	21	59	0	17	0	0.5675676	0.2972973	24	1148.3333333	15	0	0	20	1098.7567568	0.55	0.6666667	1	0.6666667	0.5405405	0	40	0.6	11	22	0.3333333	20	2	0.4054054	37	1	0	20	11	3
sub-60010	60	6	8	3	7	0.4	0.35	0.4833333	12	7	0.4782609	0	14	10	60	0	5	0	0.4347826	0.3043478	10	1663	5	3	0.5	31	981.5652174	0.4827586	0.5	0	0	0.4782609	1	29	0.3448276	10	14	0.5	20	0	0.2173913	23	3	0.05	11	11	0
sub-60011	60	25	13	10	10	0.65	0.5	0.8	7	13	0.3913043	0	21	5	60	0	6	0	0.2173913	0.5652174	17	1363.28	1	8	0.32	12	1862.7391304	0.3333333	0.4	0.48	0.2	0.2608696	3	48	0.3541667	21	16	0.48	20	5	0.0434783	23	12	0.15	6	9	12
sub-60012	60	27	9	15	7	0.45	0.35	0.7666667	11	10	0.3684211	0	20	6	60	0	12	0	0.3157895	0.5263158	24	1311.0740741	2	4	0.1481481	14	1944.7368421	0.4347826	0.5555556	0.6666667	0.3703704	0.2631579	2	46	0.5217391	14	20	0.4814815	20	10	0.1052632	19	13	0.1	5	7	18
sub-60014	60	33	1	24	0	0.05	0	0.55	19	0	0	0	18	0	60	0	12	0	0	0	18	1293.3030303	0	3	0.0909091	27	n/a	0.7272727	0.7272727	0.5454545	0.3636364	0	1	33	0.5454545	3	24	0.5454545	20	12	0	0	18	0.05	0	0	18
sub-60015	60	20	2	11	1	0.1	0.05	0.7166667	18	9	0.3478261	0	20	12	60	0	13	0	0.5217391	0.3913043	27	1180.15	6	1	0.05	17	1309.6086957	0.4418605	0.55	0.75	0.35	0.3478261	1	43	0.627907	10	19	0.6	20	7	0.2608696	23	12	0.05	8	8	15
sub-60016	60	39	6	19	4	0.3	0.2	0.8	14	1	0.5555556	0	26	6	60	0	14	0	0.6666667	0.1111111	30	1179.3076923	3	7	0.1794872	12	2098.2222222	0.5	0.4871795	0.6153846	0.2820513	0.5555556	2	48	0.625	8	24	0.5384615	20	11	0.3333333	9	21	0.1	5	5	24
sub-60017	60	43	3	23	3	0.15	0.15	0.7833333	17	3	0.25	0	19	1	59	0	16	0	0.25	0.75	28	1273.6976744	0	9	0.2093023	13	2976.5	0.4893617	0.5348837	0.627907	0.372093	0	0	47	0.5957447	12	23	0.4186047	20	16	0	4	18	0	0	1	27
sub-60020	60	37	2	27	2	0.1	0.1	0.95	18	2	0.6	0	23	15	58	0	31	0	0.75	0.1	49	1869.1621622	6	1	0.027027	3	2462	0.6315789	0.7297297	0.9189189	0.6756757	0.45	0	57	0.8596491	3	36	0.2972973	20	25	0.3	20	11	0	9	12	34
sub-60021	60	16	1	14	1	0.05	0.05	0.7833333	19	9	0.5806452	0	31	9	59	0	5	0	0.2903226	0.2903226	10	1385.9375	4	2	0.125	13	1789.8387097	0.6595745	0.875	0.0625	0.0625	0.5483871	0	47	0.212766	11	31	0.8125	20	1	0.1290323	31	13	0	17	18	1
sub-60022	60	39	2	21	0	0.1	0	0.8166667	18	5	0.4	0	19	2	60	0	16	0	0.2	0.5	26	1411.1025641	1	9	0.2307692	11	1980.3	0.5102041	0.5384615	0.6153846	0.3846154	0.4	2	49	0.5306122	14	25	0.3846154	20	15	0.1	10	15	0.1	4	4	24
sub-60028	60	42	1	17	0	0.05	0	0.7166667	19	1	0	0	22	0	60	0	7	0	0	1	19	932.7857143	0	13	0.3095238	17	2283	0.3953488	0.4047619	0.452381	0.1666667	0	1	43	0.4418605	14	17	0.5238095	20	7	0	1	22	0.05	0	0	19
sub-60030	60	43	2	33	2	0.1	0.1	0.85	18	4	0.25	0	14	4	60	0	33	0	0.5	0.5	45	1075.2790698	2	0	0	9	2335.75	0.6862745	0.7674419	0.9534884	0.7209302	0.25	0	51	0.8823529	4	35	0.2790698	20	31	0.25	8	12	0	2	2	41
sub-60033	60	19	2	17	2	0.1	0.1	0.8333333	18	0	0.516129	0	18	30	60	0	32	0	0.9677419	0	49	1458.2631579	15	0	0	10	1298.7096774	0.66	0.8947368	1	0.8947368	0.516129	0	50	0.98	0	33	0.1052632	20	17	0.483871	31	2	0	16	16	19
sub-60036	60	11	5	6	5	0.25	0.25	0.6	15	13	0.2	0	8	10	59	0	13	0	0.4	0.52	19	1343.9090909	7	2	0.1818182	24	1397.32	0.4166667	0.5454545	0.8181818	0.5454545	0.36	0	36	0.5277778	15	15	0.2727273	20	6	0.28	25	3	0	9	5	9
sub-60037	60	31	2	20	2	0.1	0.1	0.7666667	18	3	0.4	0	17	12	60	0	23	0	0.8	0.2	37	1309.8709677	6	3	0.0967742	14	1456.4666667	0.5652174	0.6451613	0.8064516	0.5483871	0.4	0	46	0.8043478	6	26	0.3548387	20	17	0.4	15	11	0	6	6	25
sub-60038	60	25	4	16	2	0.2	0.1	0.5333333	16	1	0.7142857	0	18	3	60	0	10	0	0.4285714	0.1428571	18	1858.48	1	3	0.12	28	2261.7142857	0.625	0.64	0.6	0.36	0.5714286	2	32	0.5625	4	20	0.52	20	9	0.1428571	7	13	0.1	4	5	15
sub-60042	60	7	7	3	7	0.35	0.35	0.5666667	13	18	0.2962963	0	11	5	60	0	2	0	0.1851852	0.6666667	7	2172.5714286	1	3	0.4285714	26	1872.4444444	0.2352941	0.4285714	0.2857143	0.1428571	0.1851852	0	34	0.2058824	21	8	0.4285714	20	1	0.037037	27	3	0	5	8	2
sub-60043	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-60045	60	21	0	14	0	0	0	0.5166667	20	4	0.2	0	12	5	60	0	13	0	0.5	0.4	19	1552.952381	4	1	0.05	29	2540.9	0.6333333	0.7	0.7	0.45	0.5	0	31	0.6333333	5	19	0.5	20	9	0.4	10	10	0	5	2	14
sub-60046	60	28	1	16	0	0.05	0	0.6666667	19	3	0.3333333	0	20	9	60	0	12	0	0.75	0.25	23	1282.0357143	5	5	0.1785714	20	1322.5	0.525	0.5714286	0.5	0.25	0.4166667	1	40	0.575	8	21	0.5714286	20	7	0.4166667	12	16	0.05	5	4	14
sub-60048	60	13	3	4	3	0.15	0.15	0.65	17	7	0.5769231	0	20	15	57	0	7	0	0.5769231	0.2692308	22	1059.9230769	4	5	0.3846154	21	1439.6923077	0.3076923	0.3076923	0.5384615	0.2307692	0.3076923	0	39	0.5641026	12	12	0.3846154	20	3	0.1538462	26	5	0	8	15	7
sub-60049	60	28	1	13	1	0.05	0.05	0.7666667	19	6	0.3888889	0	17	11	60	0	16	0	0.6111111	0.3333333	30	1225.3571429	5	7	0.25	14	1908.8333333	0.4130435	0.4642857	0.6785714	0.3928571	0.3333333	0	46	0.6521739	13	19	0.3571429	20	11	0.2777778	18	10	0	6	7	19
sub-60051	60	23	6	6	4	0.3	0.2	0.6666667	14	7	0.4117647	0	18	9	60	0	8	0	0.5294118	0.4117647	24	1616.6521739	3	7	0.3043478	20	1471.8823529	0.25	0.2608696	0.6521739	0.2173913	0.2352941	2	40	0.6	14	10	0.4782609	20	5	0.1764706	17	11	0.1	4	7	15
sub-60052	60	29	8	8	1	0.4	0.05	0.5	12	1	0	0	9	0	60	0	3	0	0	1	7	2198.6206897	0	17	0.5862069	30	3271	0.2666667	0.2758621	0.2413793	0.1034483	0	7	30	0.2333333	18	8	0.3103448	20	3	0	1	9	0.35	0	0	7
sub-60053	60	1	3	0	3	0.15	0.15	0.55	17	19	0.25	0	9	12	60	0	5	0	0.375	0.59375	13	871	5	0	0	27	1203.3125	0.1818182	0	1	0	0.1875	0	33	0.3939394	19	6	1	20	0	0.15625	32	1	0	6	8	1
sub-60055	60	19	2	8	2	0.1	0.1	0.4833333	18	4	0.5	0	14	3	57	0	7	0	0.3	0.4	16	1664.8421053	1	4	0.2105263	31	2878.2	0.4137931	0.4210526	0.6842105	0.3157895	0.4	0	29	0.5517241	8	12	0.4736842	20	6	0.1	10	9	0	4	5	13
sub-60056	60	23	2	15	2	0.1	0.1	0.8	18	9	0.44	0	20	14	59	0	17	0	0.56	0.36	32	1259.9130435	5	2	0.0869565	12	1174.08	0.4583333	0.6521739	0.7826087	0.5217391	0.28	0	48	0.6666667	11	22	0.3913043	20	12	0.2	25	9	0	7	11	18
sub-60057	60	16	1	4	1	0.05	0.05	0.65	19	4	0.3913043	0	14	18	59	0	14	0	0.7826087	0.173913	27	1105	10	7	0.4375	21	1054	0.3846154	0.25	0.5625	0.25	0.4782609	0	39	0.6923077	11	15	0.3125	20	4	0.4347826	23	5	0	11	9	9
sub-60060	60	12	0	9	0	0	0	0.8333333	20	2	0.4736842	0	23	33	57	0	25	0	0.8684211	0.0526316	43	1061.5	18	0	0	10	1218.2631579	0.6	0.75	0.8333333	0.5833333	0.5526316	0	50	0.86	2	30	0.4166667	20	7	0.4736842	38	5	0	21	18	10
sub-60062	60	32	5	16	5	0.25	0.25	0.7833333	15	3	0.6	0	25	8	57	0	15	0	0.5333333	0.2	32	1653	3	4	0.125	13	2507.8666667	0.4893617	0.5	0.75	0.375	0.4666667	0	47	0.6808511	7	23	0.5	20	12	0.2	15	16	0	7	9	24
sub-60065	60	4	4	0	4	0.2	0.2	0.65	16	12	0.3428571	0	13	21	59	0	11	0	0.6	0.3428571	22	3151	11	3	0.75	21	1432.6857143	0.3333333	0	0.25	0	0.3714286	0	39	0.5641026	15	13	0.25	20	0	0.3142857	35	1	0	13	12	1
sub-60066	60	48	8	22	0	0.4	0	0.8	12	0	0	0	25	0	60	0	16	0	0	0	35	880.2916667	0	7	0.1458333	12	n/a	0.4583333	0.4583333	0.7291667	0.3333333	0	8	48	0.7291667	7	22	0.5208333	20	16	0	0	25	0.4	0	0	35
sub-60068	60	25	11	10	9	0.55	0.45	0.65	9	7	0.4285714	0	15	5	60	0	6	0	0.3571429	0.5	14	1841.72	1	11	0.44	21	1911.1428571	0.3333333	0.4	0.36	0.2	0.2142857	2	39	0.3589744	18	13	0.36	20	5	0.0714286	14	9	0.1	3	6	9
sub-60070	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-60072	60	11	5	5	4	0.25	0.2	0.55	15	9	0.4545455	0	14	11	60	0	7	0	0.5	0.4090909	18	1433.5454545	3	3	0.2727273	27	1268.6818182	0.3030303	0.4545455	0.6363636	0.3636364	0.2272727	1	33	0.5454545	12	10	0.3636364	20	4	0.1363636	22	4	0.05	5	10	7
sub-60073	60	8	4	2	3	0.2	0.15	0.75	16	10	0.4054054	0	17	22	60	0	14	0	0.5945946	0.2702703	26	2085.125	12	4	0.5	15	1223.5945946	0.4222222	0.25	0.5	0.25	0.4594595	1	45	0.5777778	14	19	0.25	20	2	0.3243243	37	2	0.05	17	15	4
sub-60074	60	21	4	11	4	0.2	0.2	0.6333333	16	7	0.2352941	0	19	9	60	0	12	0	0.5294118	0.4117647	25	1442.5714286	6	0	0	22	1902.5882353	0.4736842	0.5238095	0.7619048	0.2857143	0.4117647	0	38	0.6578947	7	18	0.7142857	20	6	0.3529412	17	15	0	7	4	16
sub-60076	60	34	6	18	3	0.3	0.15	0.7166667	14	6	0.2222222	0	24	2	60	0	1	0	0.2222222	0.6666667	6	1620.9411765	1	12	0.3529412	17	2124	0.4651163	0.5294118	0.1176471	0	0.2222222	3	43	0.1395349	18	20	0.6470588	20	0	0.1111111	9	22	0.15	2	2	4
sub-60077	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-60078	60	31	10	11	5	0.5	0.25	0.7333333	10	7	0.2307692	0	19	4	58	0	5	0	0.3076923	0.5384615	13	1504.516129	3	13	0.4193548	16	1972.3076923	0.3636364	0.3548387	0.2903226	0.0645161	0.3846154	5	44	0.2954545	20	16	0.516129	20	2	0.2307692	13	16	0.25	5	3	9
sub-60079	60	6	2	3	2	0.1	0.1	0.3833333	18	9	0.3529412	0	9	5	60	0	5	0	0.2941176	0.5294118	11	2250	2	0	0	37	2047.4117647	0.3478261	0.5	1	0.5	0.2941176	0	23	0.4782609	9	8	0.5	20	3	0.1176471	17	3	0	5	6	6
sub-60080	60	12	3	2	3	0.15	0.15	0.8	17	9	0.3611111	0	17	20	60	0	16	0	0.5555556	0.25	26	1007.5833333	14	6	0.5	12	1045.1388889	0.4791667	0.1666667	0.5	0.1666667	0.5833333	0	48	0.5416667	15	23	0.3333333	20	2	0.3888889	36	4	0	21	13	6
sub-60084	60	45	1	23	1	0.05	0.05	0.75	19	0	0	0	19	0	58	0	14	0	0	0	24	1445.1555556	0	12	0.2666667	15	n/a	0.5111111	0.5111111	0.5333333	0.3111111	0	0	45	0.5333333	12	23	0.4222222	20	14	0	0	19	0	0	0	24
sub-60087	60	8	0	4	0	0	0	0.7666667	20	2	0.5	0	23	28	60	0	20	0	0.7368421	0.0526316	34	2228.75	17	1	0.125	14	1314.3421053	0.6304348	0.5	0.75	0.375	0.6578947	0	46	0.7391304	3	29	0.5	20	3	0.4473684	38	4	0	25	19	6
sub-60089	60	47	11	23	0	0.55	0	0.7833333	9	0	0	0	22	0	60	0	15	0	0	0	29	1122.4255319	0	10	0.212766	13	n/a	0.4893617	0.4893617	0.6170213	0.3191489	0	11	47	0.6170213	10	23	0.4680851	20	15	0	0	22	0.55	0	0	29
sub-70001	60	19	5	6	3	0.25	0.15	0.6166667	15	8	0.3888889	0	13	7	60	0	7	0	0.3888889	0.4444444	15	1907.3684211	3	9	0.4736842	23	1682.1111111	0.3243243	0.3157895	0.4210526	0.2105263	0.3333333	2	37	0.4054054	17	12	0.3157895	20	4	0.1666667	18	6	0.1	6	7	8
sub-70002	60	41	9	23	6	0.45	0.3	0.9166667	11	6	0.4285714	0	27	6	60	0	14	0	0.4285714	0.4285714	28	1280.8536585	2	8	0.195122	5	1843.5714286	0.4909091	0.5609756	0.5365854	0.2926829	0.2857143	3	55	0.5090909	14	27	0.5121951	20	12	0.1428571	14	21	0.15	4	6	22
sub-70004	60	40	2	24	2	0.1	0.1	0.8166667	18	2	0.6666667	0	24	2	60	0	16	0	0.2222222	0.2222222	26	966.9	1	7	0.175	11	1099.4444444	0.6122449	0.6	0.6	0.375	0.6666667	0	49	0.5306122	9	30	0.45	20	15	0.1111111	9	18	0	6	6	24
sub-70007	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-70010	60	42	6	30	6	0.3	0.3	0.9	14	1	0.5833333	0	23	10	60	0	26	0	0.8333333	0.0833333	40	1538.4761905	4	4	0.0952381	6	2007.5	0.6481481	0.7142857	0.7142857	0.5238095	0.4166667	0	54	0.7407407	5	35	0.3809524	20	22	0.3333333	12	16	0	5	7	30
sub-70015	60	24	0	9	0	0	0	0.4166667	20	0	0	0	10	1	60	0	5	0	1	0	10	1148.875	1	10	0.4166667	35	4285	0.4	0.375	0.375	0.1666667	1	0	25	0.4	10	10	0.4166667	20	4	1	1	10	0	1	0	9
sub-70017	60	34	5	20	5	0.25	0.25	0.8666667	15	7	0.3888889	0	24	11	60	0	19	0	0.6111111	0.3888889	38	1163.9705882	4	2	0.0588235	8	1801.3333333	0.4615385	0.5882353	0.7941176	0.4411765	0.2222222	0	52	0.7307692	9	24	0.5	20	15	0.2222222	18	17	0	4	7	27
sub-70020	60	20	8	9	0	0.4	0	0.8166667	12	5	0.5172414	0	29	22	58	0	13	0	0.7586207	0.1724138	35	1828.95	9	2	0.1	11	1521	0.4081633	0.45	0.65	0.2	0.3793103	8	49	0.7142857	7	20	0.7	20	4	0.3103448	29	14	0.4	11	15	13
sub-70021	60	28	10	15	8	0.5	0.4	0.75	10	3	0.4705882	0	17	9	60	0	19	0	0.5294118	0.1764706	29	1159.1428571	6	6	0.2142857	15	1282.5294118	0.5777778	0.5357143	0.7142857	0.4642857	0.6470588	2	45	0.6444444	9	26	0.3214286	20	13	0.3529412	17	9	0.1	11	8	20
sub-70022	60	23	2	16	2	0.1	0.1	0.7166667	18	7	0.45	0	16	12	60	0	15	0	0.6	0.35	25	1518.5217391	4	5	0.2173913	17	2051.4	0.4883721	0.6956522	0.5652174	0.4782609	0.25	0	43	0.5813953	12	21	0.3043478	20	11	0.2	20	7	0	5	9	13
sub-70026	60	9	0	2	0	0	0	0.3833333	20	6	0.5	0	10	8	60	0	3	0	0.5714286	0.4285714	13	1571.6666667	1	4	0.4444444	37	2103.7142857	0.1304348	0.2222222	0.5555556	0.2222222	0.0714286	0	23	0.5652174	10	3	0.3333333	20	2	0.0714286	14	3	0	1	7	5
sub-70029	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-70033	60	17	8	10	8	0.4	0.4	0.85	12	10	0.5294118	0	25	16	60	0	11	0	0.4705882	0.2941176	23	1305.9411765	6	5	0.2941176	9	1413.9411765	0.4705882	0.5882353	0.4117647	0.2941176	0.4117647	0	51	0.4509804	15	24	0.4117647	20	5	0.1764706	34	7	0	14	18	7
sub-70034	60	18	4	10	4	0.2	0.2	0.8166667	16	8	0.4516129	0	21	16	60	0	18	0	0.516129	0.2580645	31	1135.1111111	9	2	0.1111111	11	1069.1290323	0.5306122	0.5555556	0.8333333	0.5	0.516129	0	49	0.6326531	10	26	0.3888889	20	9	0.2903226	31	7	0	16	14	15
sub-70035	60	56	6	41	2	0.3	0.1	0.9833333	14	0	0.3333333	0	21	3	60	0	28	0	1	0	34	1234	2	10	0.1785714	1	2977.6666667	0.7288136	0.7321429	0.5535714	0.4642857	0.6666667	4	59	0.5762712	10	43	0.3571429	20	26	0.6666667	3	20	0.2	2	1	31
sub-70036	60	28	6	14	4	0.3	0.2	0.85	14	9	0.4347826	0	28	12	60	0	11	0	0.5217391	0.3913043	30	1550.2142857	4	3	0.1071429	9	2006.6521739	0.3921569	0.5	0.6428571	0.25	0.2608696	2	51	0.5882353	12	20	0.6428571	20	7	0.173913	23	18	0.1	6	10	18
sub-70037	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-70040	60	9	0	4	0	0	0	0.5	20	10	0.4285714	0	16	6	60	0	2	0	0.2857143	0.4761905	9	2512.3333333	2	2	0.2222222	30	1396.1428571	0.3666667	0.4444444	0.3333333	0	0.3333333	0	30	0.3	12	11	0.7777778	20	0	0.0952381	21	7	0	7	9	3
sub-70046	60	2	3	0	3	0.15	0.15	0.8	17	17	0.4130435	0	20	25	59	0	10	0	0.5434783	0.3695652	26	3588.5	10	1	0.5	12	1659.2391304	0.2916667	0	0.5	0	0.3043478	0	48	0.5416667	18	14	0.5	20	0	0.2173913	46	1	0	14	19	1
sub-70048	60	31	4	9	1	0.2	0.05	0.6666667	16	4	0.5555556	0	17	1	59	0	6	0	0.1111111	0.4444444	16	1459.3225806	0	13	0.4193548	20	2083.3333333	0.325	0.2903226	0.483871	0.1935484	0.4444444	3	40	0.4	17	13	0.3870968	20	6	0	9	12	0.15	4	5	15
sub-70049	60	33	4	24	3	0.2	0.15	0.85	16	4	0.3333333	0	18	11	60	0	26	0	0.6111111	0.2222222	35	1255.0909091	8	3	0.0909091	9	1510.4444444	0.6862745	0.7272727	0.7272727	0.5454545	0.6111111	1	51	0.6862745	7	35	0.3636364	20	18	0.4444444	18	12	0.05	11	6	24
