participant_id	sst_bk1_pctinhib_ladder2	sst_bk2_pctinhib_ladder2	sst_ses_ssd50	sst_ses_stdev_rt	sst_bk2_direction_errors	sst_ses_ladder2mean	sst_ses_mean_rt	sst_bk2_stdev_rt	sst_bk1_ssrt	sst_bk2_ssrt	sst_ses_ladder1mean	sst_bk1_ssd50	sst_ses_pctinhib_ladder2	sst_bk2_ssrt_quant	sst_ses_median_rt	sst_bk1_median_rt	sst_bk1_pctinhib_ladder1	sst_bk1_direction_errors	sst_ses_percent_inhib	sst_bk2_ladder2mean	sst_bk2_percent_go_response	sst_bk1_quant_rt	sst_ses_percent_go_response	sst_ses_ssrt_quant	sst_bk1_ssrt_quant	sst_bk2_median_rt	sst_bk1_stdev_rt	sst_bk1_ladder2mean	sst_ses_ssrt	sst_bk2_quantilevalue	sst_bk2_percent_inhib	sst_ses_pctinhib_ladder1	sst_bk2_quant_rt	sst_ses_quant_rt	sst_ses_quantilevalue	sst_bk2_ladder1mean	sst_ses_direction_errors	sst_bk2_mean_rt	sst_bk2_pctinhib_ladder1	sst_bk1_percent_go_response	sst_bk1_endtrial	sst_bk1_mean_rt	sst_bk2_ssd50	sst_bk1_percent_inhib	sst_bk1_ladder1mean	sst_bk2_endtrial	sst_bk1_quantilevalue
sub-50006	0.5625	0.5	303.125	176.7543497	3	290.625	592.6313903	189.5033622	240	260.25	315.625	287.5	0.53125	260.25	553.25	527.5	0.5625	3	0.53125	287.5	0.9479167	511.5	0.953125	242.125	224	579	164.0053371	293.75	250.125	0.5	0.5	0.53125	579	545.25	0.46875	350	3	623.1758242	0.5	0.9583333	128	562.0869565	318.75	0.5625	281.25	128	0.4375
sub-50007	0.5625	0.5	300	113.3307329	0	271.875	538.9361702	133.5420065	252.625	209.875	328.125	246.875	0.53125	209.875	531.25	499.5	0.625	2	0.546875	325	0.9791667	468.6875	0.9791667	215.84375	221.8125	563	93.1194593	218.75	231.25	0.5	0.5	0.5625	563	515.84375	0.453125	381.25	1	575.9255319	0.5	0.9791667	128	501.9468085	353.125	0.59375	275	128	0.40625
sub-50008	0.375	0.5	232.8125	163.6080377	3	237.5	498.8577102	174.1393268	256.25	246.625	228.125	181.25	0.4375	246.625	484.25	437.5	0.5	7	0.46875	287.5	0.96875	463	0.9427083	264.1875	281.75	531	153.0767487	187.5	251.4375	0.5	0.5	0.5	531	497	0.53125	281.25	5	542.4086022	0.5	0.9166667	128	455.3068182	284.375	0.4375	175	128	0.5625
sub-50010	0.5	0.4375	284.375	184.7232197	0	259.375	548.2257675	128.6483971	231	214.75	309.375	325	0.46875	231.75	507.25	556	0.5	1	0.46875	193.75	1	556	0.9947917	231.375	231	458.5	240.7980424	325	222.875	0.5625	0.4375	0.46875	475.5	515.75	0.53125	293.75	0.5	488.1041667	0.4375	0.9895833	128	608.3473684	243.75	0.5	325	128	0.5
sub-50013	0.625	0.3125	365.625	127.4710186	4	343.75	582.9440333	122.0698206	300.125	104.125	387.5	384.375	0.46875	200.25	567.75	684.5	0.6875	1	0.46875	300	0.9583333	636.25	0.96875	226.0625	251.875	451	132.8722167	387.5	202.125	0.71875	0.28125	0.46875	547.125	591.6875	0.53125	393.75	2.5	479.2391304	0.25	0.9791667	128	686.6489362	346.875	0.65625	381.25	128	0.34375
sub-50014	0.5	0.5	225	154.1040896	0	243.75	514.3338536	179.1632151	266.375	237.125	206.25	203.125	0.5	217.6875	476.75	469.5	0.4375	4	0.515625	275	0.9479167	476.5	0.9322917	245.53125	273.375	484	129.0449642	212.5	251.75	0.4375	0.5625	0.53125	464.5625	470.53125	0.484375	218.75	2	536.7472527	0.625	0.9166667	128	491.9204545	246.875	0.46875	193.75	128	0.53125
sub-50015	0.5625	0.5625	320.3125	150.8509594	0	318.75	617.0942029	129.4595255	318.875	250	321.875	328.125	0.5625	250	604.75	647	0.625	0	0.546875	331.25	0.9583333	585.21875	0.9635417	253.546875	257.09375	562.5	172.2423932	306.25	284.4375	0.5	0.5	0.53125	562.5	573.859375	0.453125	293.75	0	585.5217391	0.4375	0.96875	128	648.6666667	312.5	0.59375	350	128	0.40625
sub-50016	0.5	0.5	375	118.6282252	0	390.625	628.8631579	112.4361658	266.25	214.75	359.375	318.75	0.5	214.75	615.5	585	0.5	1	0.5	456.25	0.9895833	585	0.9947917	240.5	266.25	646	124.8202847	325	240.5	0.5	0.5	0.5	646	615.5	0.5	406.25	0.5	658.2105263	0.5	1	128	599.5157895	431.25	0.5	312.5	128	0.5
sub-50020	0.5625	0.4375	326.5625	71.8672567	1	328.125	545.3764803	47.0973783	222.875	208	325	403.125	0.5	219.90625	542	626	0.5	0	0.46875	275	0.9895833	616.5	0.9947917	216.640625	213.375	458	96.637135	381.25	215.4375	0.59375	0.40625	0.4375	469.90625	543.203125	0.53125	225	0.5	457.2842105	0.375	1	128	633.46875	250	0.53125	425	128	0.46875
sub-50021	0.625	0.4375	557.8125	142.05509	0	546.875	777.0830009	135.7360922	268.25	188.125	568.75	506.25	0.53125	212.625	786	774.5	0.75	0	0.5625	575	1	671.375	0.9895833	188.875	165.125	797.5	148.3740878	518.75	228.1875	0.5625	0.4375	0.59375	822	746.6875	0.4375	643.75	0	786.1979167	0.4375	0.9791667	128	767.9680851	609.375	0.6875	493.75	128	0.3125
sub-50022	0.3125	0.5625	135.9375	188.2844423	0	148.4375	545.7050089	221.5747265	376.625	329	123.4375	109.375	0.4375	319.125	488.75	486	0.25	0	0.421875	181.25	0.9791667	592	0.9895833	400.875	482.625	491.5	154.9941581	115.625	352.8125	0.4375	0.5625	0.40625	481.625	536.8125	0.578125	143.75	0	563.6808511	0.5625	1	128	527.7291667	162.5	0.28125	103.125	128	0.71875
sub-50023	0.625	0.5	373.4375	157.2593533	0	368.75	652.0580674	190.9216604	335.125	194	378.125	271.875	0.5625	194	638	607	0.625	0	0.5625	450	0.9791667	579	0.9895833	250.5625	307.125	669	123.5970462	287.5	264.5625	0.5	0.5	0.5625	669	624	0.4375	500	0	690.0744681	0.5	1	128	614.0416667	475	0.625	256.25	128	0.375
sub-50025	0.625	0.5625	426.5625	154.2844016	0	431.25	732.9156775	150.3935241	307	275.375	421.875	387.5	0.59375	234.375	717.75	694.5	0.5625	0	0.59375	462.5	0.9895833	649.6875	0.984375	248.28125	262.1875	741	158.175279	400	291.1875	0.40625	0.59375	0.59375	700	674.84375	0.40625	468.75	0	753.8526316	0.625	0.9791667	128	711.9787234	465.625	0.59375	375	128	0.40625
sub-50027	0.5	0.5625	357.8125	100.3735501	0	356.25	591.46875	82.2613694	268.875	200.5	359.375	303.125	0.53125	194.5	592.5	572	0.5	0	0.515625	431.25	1	572	1	231.6875	268.875	613	118.4857309	281.25	234.6875	0.46875	0.53125	0.5	607	589.5	0.484375	393.75	0	601.3125	0.5	1	128	581.625	412.5	0.5	325	128	0.5
sub-50029	0.375	0.5625	232.8125	135.6930382	2	178.125	706.4431818	144.7929191	402.125	517.75	287.5	284.375	0.46875	508.75	692.75	686.5	0.4375	1	0.484375	137.5	0.9166667	716.25	0.9166667	470.3125	431.875	699	126.5931572	218.75	459.9375	0.4375	0.5625	0.5	690	703.125	0.515625	225	1.5	721.8977273	0.5625	0.9166667	128	690.9886364	181.25	0.40625	350	128	0.59375
sub-50032	0.4375	0.5625	231.25	141.2341953	5	171.875	516.6829749	110.3082668	285.375	224.125	290.625	215.625	0.5	221.8125	486	501	0.5625	3	0.515625	187.5	0.9375	501	0.953125	253.59375	285.375	471	172.1601238	156.25	254.75	0.46875	0.53125	0.53125	468.6875	484.84375	0.484375	306.25	4	491.3444444	0.5	0.96875	128	542.0215054	246.875	0.5	275	128	0.5
sub-50033	0.625	0.5	392.1875	147.3790606	0	375	664.0205009	149.9642755	277.125	239.5	409.375	346.875	0.5625	239.5	650.5	624	0.5625	0	0.546875	412.5	0.9791667	599	0.9895833	245.8125	252.125	677	144.7938458	337.5	258.3125	0.5	0.5	0.53125	677	638	0.453125	462.5	0	695.4680851	0.5	1	128	632.5729167	437.5	0.59375	356.25	128	0.40625
sub-50034	0.75	0.25	351.5625	125.0591234	0	362.5	605.0677083	77.7111717	320.125	191.25	340.625	459.375	0.5	243.25	607.25	779.5	0.625	0	0.46875	300	1	688	1	235.9375	228.625	435	172.4070751	425	255.6875	0.75	0.25	0.4375	487	587.5	0.53125	187.5	0	438.2395833	0.25	1	128	771.8958333	243.75	0.6875	493.75	128	0.3125
sub-50035	0.5625	0.5625	318.75	94.5445806	0	293.75	562.6302083	104.4339945	215.75	248.75	343.75	293.75	0.5625	233.25	551	509.5	0.5625	0	0.5625	306.25	1	498	1	218.75	204.25	592.5	84.6551668	281.25	232.25	0.4375	0.5625	0.5625	577	537.5	0.4375	381.25	0	601.0625	0.5625	1	128	524.1979167	343.75	0.5625	306.25	128	0.4375
sub-50036	0.6875	0.5	484.375	155.189175	0	471.875	761.8864247	161.1790276	308.875	228.375	496.875	453.125	0.59375	228.375	753	762	0.6875	0	0.59375	518.75	1	726.375	0.984375	250.8125	273.25	744	149.1993225	425	268.625	0.5	0.5	0.59375	744	735.1875	0.40625	512.5	0	746.375	0.5	0.96875	128	777.3978495	515.625	0.6875	481.25	128	0.3125
sub-50038	0.625	0.4375	314.0625	174.9903945	0	334.375	613.8330592	190.3507402	270.625	243.75	293.75	359.375	0.53125	250.75	571.25	630	0.5625	0	0.53125	287.5	1	599.28125	0.9947917	245.328125	239.90625	512.5	159.6300489	381.25	257.1875	0.53125	0.46875	0.53125	519.5	559.390625	0.46875	250	0	562.71875	0.5	0.9895833	128	664.9473684	268.75	0.59375	337.5	128	0.40625
sub-50043	0.75	0.5	478.125	190.7204111	2	515.625	903.016316	190.7714882	459.625	349.625	440.625	421.875	0.625	396.5625	882.75	881.5	0.8125	0	0.609375	562.5	0.9270833	788.25	0.953125	381.46875	366.375	884	190.6693339	468.75	404.625	0.5625	0.4375	0.59375	930.9375	859.59375	0.390625	506.25	1	901.2134831	0.375	0.9791667	128	904.8191489	534.375	0.78125	375	128	0.21875
sub-50047	0.625	0.4375	510.9375	228.056403	2	453.125	805.9006865	263.1060419	269.25	255.375	568.75	518.75	0.53125	263.75	773.25	788	0.75	0	0.578125	393.75	0.9583333	709.1875	0.9739583	227.09375	190.4375	758.5	193.0067641	512.5	262.3125	0.53125	0.46875	0.625	766.875	738.03125	0.421875	612.5	1	793.0434783	0.5	0.9895833	128	818.7578947	503.125	0.6875	525	128	0.3125
sub-50048	0.625	0.4375	434.375	132.8658519	0	381.25	697.828125	131.7417592	316.625	202.625	487.5	421.875	0.53125	218.125	694	738.5	0.5625	0	0.53125	393.75	1	708.5	1	252.375	286.625	649.5	133.9899446	368.75	259.625	0.53125	0.46875	0.53125	665	686.75	0.46875	500	0	651.65625	0.5	1	128	744	446.875	0.59375	475	128	0.40625
sub-50049	0.5625	0.5625	507.03125	255.7439225	0	459.375	772.0852884	278.6968331	254.5	183.4375	554.6875	412.5	0.5625	58.4375	726	667	0.5625	0	0.59375	531.25	0.9166667	658.1875	0.9427083	152.0625	245.6875	785	232.7910119	387.5	218.96875	0.375	0.625	0.625	660	659.09375	0.40625	671.875	0	801.7727273	0.6875	0.96875	128	742.3978495	601.5625	0.5625	437.5	128	0.4375
sub-50050	0.625	0.5	431.25	193.9155656	3	471.875	702.498227	189.6229405	337.5	178	390.625	325	0.5625	168.6875	689	662.5	0.6875	1	0.59375	568.75	0.9375	579.9375	0.9583333	211.8125	254.9375	715.5	198.2081907	375	257.75	0.46875	0.53125	0.625	706.1875	643.0625	0.40625	506.25	2	731.1666667	0.5625	0.9791667	128	673.8297872	537.5	0.65625	275	128	0.34375
sub-50051	0.5625	0.625	318.75	136.9032786	0	337.5	592.5586623	130.4889504	315.5	222	300	287.5	0.59375	209.09375	587.5	603	0.5625	0	0.578125	362.5	0.9895833	577.5	0.9947917	249.546875	290	572	143.3176067	312.5	268.75	0.40625	0.59375	0.5625	559.09375	568.296875	0.421875	337.5	0	601.2631579	0.5625	1	128	583.8541667	350	0.5625	262.5	128	0.4375
sub-50052	0.625	0.625	596.09375	194.9256151	0	570.3125	877.4105263	215.0357959	311.25	208.5625	621.875	543.75	0.625	177.8125	856	855	0.75	1	0.65625	603.125	0.9895833	772	0.9947917	203.03125	228.25	857	174.8154343	537.5	259.90625	0.375	0.625	0.6875	826.25	799.125	0.34375	693.75	0.5	895.4105263	0.625	1	128	859.4105263	648.4375	0.6875	550	128	0.3125
sub-50053	0.375	0.25	169.53125	108.0958618	2	153.125	492.8163785	102.1460039	229.25	385.6875	185.9375	256.25	0.3125	428.25	477	485.5	0.5	0	0.359375	68.75	0.9791667	501	0.9895833	336.5	244.75	468.5	114.0457198	237.5	307.46875	0.71875	0.28125	0.40625	511.0625	506.03125	0.640625	96.875	1	477.3723404	0.3125	1	128	508.2604167	82.8125	0.4375	275	128	0.5625
sub-50054	0.625	0.5625	265.625	173.325366	0	296.875	582.0684211	192.3296926	261.625	264.125	234.375	259.375	0.59375	258.125	528.5	521	0.625	0	0.578125	300	0.9895833	491.375	0.9895833	245.0625	232	536	154.3210394	293.75	262.875	0.46875	0.53125	0.5625	530	510.6875	0.421875	243.75	0	588.4	0.5	0.9895833	128	575.7368421	271.875	0.625	225	128	0.375
sub-50055	0.625	0.5	273.4375	121.0295059	2	278.125	571.0319149	125.1397005	291	265.625	268.75	212.5	0.5625	254.25	551.75	503.5	0.5	2	0.5625	318.75	0.9791667	493.25	0.9791667	267.5	280.75	600	116.9193114	237.5	278.3125	0.4375	0.5625	0.5625	588.625	540.9375	0.4375	350	2	619.7659574	0.625	0.9791667	128	522.2978723	334.375	0.5625	187.5	128	0.4375
sub-50056	0.5625	0.4375	414.0625	138.6420842	0	409.375	636.671875	120.9060368	196.375	203.5	418.75	453.125	0.5	211	614	649.5	0.5625	0	0.515625	362.5	1	629	1	193.4375	175.875	578.5	156.3781317	456.25	199.9375	0.53125	0.46875	0.53125	586	607.5	0.484375	387.5	0	600.0625	0.5	1	128	673.28125	375	0.5625	450	128	0.4375
sub-50058	0.5	0.5625	270.3125	147.0943144	3	271.875	599.3333333	144.9013262	267.125	325.25	268.75	296.875	0.53125	311.625	566.5	564	0.4375	1	0.515625	262.5	0.96875	576	0.96875	295.375	279.125	569	149.2873025	281.25	296.1875	0.4375	0.5625	0.5	555.375	565.6875	0.484375	225	2	604.2688172	0.5625	0.96875	128	594.3978495	243.75	0.46875	312.5	128	0.53125
sub-50059	0.5625	0.375	376.5625	130.6191189	0	362.5	634.9375	110.1112351	301.25	206.125	390.625	418.75	0.46875	251.125	630.25	720	0.625	0	0.484375	293.75	1	671	1	251.6875	252.25	540.5	151.1270027	431.25	253.6875	0.625	0.375	0.5	585.5	628.25	0.515625	375	0	551.1770833	0.375	1	128	718.6979167	334.375	0.59375	406.25	128	0.40625
sub-50060	0.5	0.4375	225	103.4435656	1	196.875	486.2368421	110.2882886	250.625	247.375	253.125	234.375	0.46875	271.0625	474	485	0.5625	1	0.484375	193.75	0.9895833	470.09375	0.9895833	253.390625	235.71875	463	96.5988426	200	249	0.5625	0.4375	0.5	486.6875	478.390625	0.515625	237.5	1	483.9368421	0.4375	0.9895833	128	488.5368421	215.625	0.53125	268.75	128	0.46875
sub-50061	0.625	0.5	606.25	211.3192495	0	593.75	832.1818902	203.3953296	262.125	163.375	618.75	596.875	0.5625	151.125	819	859	0.625	0	0.578125	587.5	0.96875	798.125	0.9791667	176.1875	201.25	779	219.2431693	600	212.75	0.46875	0.53125	0.59375	766.75	782.4375	0.421875	643.75	0	794.2795699	0.5625	0.9895833	128	870.0842105	615.625	0.625	593.75	128	0.375
sub-50064	0.75	0.4375	553.90625	151.1419493	0	556.25	781.71875	154.9840611	281.875	193.8125	551.5625	453.125	0.59375	193.8125	791.75	735	0.6875	0	0.609375	650	1	633	1	186.84375	179.875	848.5	147.2998374	462.5	237.84375	0.5	0.5	0.625	848.5	740.75	0.390625	659.375	0	832.9375	0.5625	1	128	730.5	654.6875	0.71875	443.75	128	0.28125
sub-50066	0.6875	0.4375	554.6875	168.4580438	0	556.25	885.953125	166.6117114	331.5	313.125	553.125	450	0.5625	328.0625	877	781.5	0.8125	0	0.609375	668.75	0.9791667	647.5	0.9895833	262.78125	197.5	972.5	170.3043763	443.75	322.3125	0.53125	0.46875	0.65625	987.4375	817.46875	0.390625	650	0	983	0.5	1	128	788.90625	659.375	0.75	456.25	128	0.25
sub-50067	0.5625	0.5625	500	246.0835408	0	475	776.4121162	244.7094779	285.25	241.25	525	431.25	0.5625	241.25	763.25	716.5	0.6875	0	0.5625	550	0.9895833	634.5	0.9947917	222.25	203.25	810	247.4576038	400	263.25	0.5	0.5	0.5625	810	722.25	0.4375	587.5	0	827.1263158	0.4375	1	128	725.6979167	568.75	0.625	462.5	128	0.375
sub-50069	0.6875	0.375	470.3125	165.4319674	2	475	716.212766	160.619631	343.875	190	465.625	440.625	0.53125	228	737.25	784.5	0.75	0	0.546875	468.75	0.9895833	691.75	0.984375	239.5625	251.125	690	170.2443038	481.25	266.9375	0.625	0.375	0.5625	728	709.875	0.453125	531.25	1	668.8191489	0.375	0.9791667	128	763.606383	500	0.71875	400	128	0.28125
sub-50073	0.5	0.6875	443.75	147.2038793	0	450	712.7250906	150.6988617	304.75	250.75	437.5	343.75	0.59375	200.25	721.5	648.5	0.5625	0	0.59375	518.75	1	632.875	0.9791667	244.6875	289.125	794.5	143.7088968	381.25	277.75	0.34375	0.65625	0.59375	744	688.4375	0.40625	568.75	0	780.6458333	0.625	0.9583333	128	644.8043478	543.75	0.53125	306.25	128	0.46875
sub-50075	0.4375	0.5625	139.0625	103.2272431	2	143.75	422.0578381	92.7627436	279.375	244.5	134.375	115.625	0.5	235.875	401	395	0.5625	0	0.53125	156.25	0.96875	395	0.9791667	257.625	279.375	407	113.6917425	131.25	261.9375	0.4375	0.5625	0.5625	398.375	396.6875	0.46875	168.75	1	433.4946237	0.5625	0.9895833	128	410.6210526	162.5	0.5	100	128	0.5
sub-50076	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a	n/a
sub-50077	0.75	0.375	384.375	207.6930127	0	418.75	687.2779401	208.1377543	299.25	243.5	350	343.75	0.5625	267.125	655.75	643	0.625	0	0.5625	443.75	0.9791667	576.6875	0.9635417	250.03125	232.9375	668.5	207.2482712	393.75	271.375	0.5625	0.4375	0.5625	692.125	634.40625	0.4375	406.25	0	689.1382979	0.5	0.9479167	128	685.4175824	425	0.6875	293.75	128	0.3125
sub-50080	0.625	0.5	464.0625	232.2381763	0	537.5	737.0823514	247.9691027	231.125	215.75	390.625	396.875	0.5625	215.75	687.5	628	0.625	1	0.5625	618.75	0.8645833	594.25	0.90625	206.5625	197.375	747	216.5072499	456.25	223.4375	0.5	0.5	0.5625	747	670.625	0.4375	443.75	0.5	775.373494	0.5	0.9479167	128	698.7912088	531.25	0.625	337.5	128	0.375
sub-50081	0.6875	0.3125	414.0625	138.1036464	1	437.5	693.7157895	116.7738101	303	247.875	390.625	425	0.5	306.9375	689.5	728	0.625	1	0.5	425	1	682.15625	0.9947917	282.046875	257.15625	651	159.4334826	450	275.4375	0.65625	0.34375	0.5	710.0625	696.109375	0.5	381.25	1	649.3473684	0.375	0.9895833	128	738.0842105	403.125	0.65625	400	128	0.34375
sub-50083	0.625	0.5625	524.21875	120.2333545	0	531.25	777.9622253	124.6349571	330.875	193.1875	517.1875	415.625	0.59375	174.125	786.25	746.5	0.6875	0	0.625	612.5	0.9479167	673.5	0.9739583	216	257.875	826	115.8317519	450	262.03125	0.40625	0.59375	0.65625	806.9375	740.21875	0.375	653.125	0	834.5494505	0.625	1	128	721.375	632.8125	0.65625	381.25	128	0.34375
sub-50085	0.4375	0.5	282.8125	129.0876781	1	281.25	532.703293	118.8621929	204.875	256.5	284.375	303.125	0.46875	256.5	513.5	508	0.5625	0	0.5	250	0.96875	508	0.984375	230.6875	204.875	519	139.3131633	312.5	230.6875	0.5	0.5	0.53125	519	513.5	0.5	275	0.5	527.6774194	0.5	1	128	537.7291667	262.5	0.5	293.75	128	0.5
sub-60001	0.5	0.5625	267.1875	92.9837763	0	281.25	527.5052083	85.7355782	247.75	268.875	253.125	268.75	0.53125	248.375	525.5	516.5	0.4375	0	0.515625	287.5	1	521.5	1	250.5625	252.75	534.5	100.2319744	275	258.3125	0.4375	0.5625	0.5	514	517.75	0.484375	243.75	0	527.8229167	0.5625	1	128	527.1875	265.625	0.46875	262.5	128	0.53125
sub-60005	0.5	0.375	325	80.6266413	1	346.875	530.4447368	56.0217083	215.875	191.125	303.125	378.125	0.4375	197.03125	528.5	594	0.5	0	0.453125	312.5	0.9895833	594	0.9947917	206.453125	215.875	463	105.2315742	381.25	203.5	0.59375	0.40625	0.46875	468.90625	531.453125	0.546875	231.25	0.5	463.3894737	0.4375	1	128	597.5	271.875	0.5	375	128	0.5
sub-60006	0.8125	0.375	476.5625	167.7838654	3	496.875	647.0122721	169.4739972	264.125	44.25	456.25	471.875	0.59375	94.75	630.75	736	0.6875	0	0.5625	518.75	0.9583333	632.25	0.9635417	127.5625	160.375	525.5	166.0937336	475	154.1875	0.625	0.375	0.53125	576	604.125	0.4375	443.75	1.5	558.2826087	0.375	0.96875	128	735.7419355	481.25	0.75	468.75	128	0.25
sub-60008	0.5625	0.5625	346.875	116.5715915	0	328.125	561.734375	125.2088711	214.75	184.5	365.625	281.25	0.5625	178.5	546.5	496	0.625	0	0.5625	356.25	1	475	1	186.125	193.75	597	107.9343119	300	199.625	0.46875	0.53125	0.5625	591	533	0.4375	468.75	0	609.5416667	0.5	1	128	513.9270833	412.5	0.59375	262.5	128	0.40625
sub-60010	0.5625	0.4375	314.0625	85.7775918	3	315.625	501.9976478	75.0825555	225.25	133.125	312.5	356.25	0.5	159.28125	493.25	581.5	0.625	0	0.5	281.25	0.96875	557.5	0.984375	180.265625	201.25	405	96.4726282	350	179.1875	0.59375	0.40625	0.5	431.15625	494.328125	0.5	262.5	1.5	428.8494624	0.375	1	128	575.1458333	271.875	0.59375	362.5	128	0.40625
sub-60011	0.5	0.5	318.75	131.6350979	1	318.75	553.3222039	132.4636932	204.375	217.625	318.75	303.125	0.5	217.625	529.75	507.5	0.625	0	0.53125	331.25	0.9895833	488	0.9947917	201.25	184.875	552	130.8065026	306.25	211	0.5	0.5	0.5625	552	520	0.46875	337.5	0.5	571.8631579	0.5	1	128	534.78125	334.375	0.5625	300	128	0.4375
sub-60012	0.6875	0.4375	353.125	139.4087149	0	365.625	674.9885965	160.8346776	374.25	256	340.625	331.25	0.5625	285	668.25	705.5	0.75	0	0.578125	406.25	0.9895833	647	0.9947917	300.375	315.75	631	117.9827522	325	315.125	0.5625	0.4375	0.59375	660	653.5	0.421875	343.75	0	638.8105263	0.4375	1	128	711.1666667	375	0.71875	337.5	128	0.28125
sub-60014	0.3125	0.625	228.125	110.1224	0	237.5	488.25	118.3881546	176.375	276.875	218.75	240.625	0.46875	254.875	454.75	417	0.4375	0	0.484375	162.5	1	468	1	241.125	227.375	492.5	101.8566454	312.5	226.625	0.40625	0.59375	0.5	470.5	469.25	0.515625	268.75	0	521.6145833	0.5625	1	128	454.8854167	215.625	0.375	168.75	128	0.625
sub-60015	0.6875	0.3125	290.625	145.1985576	1	275	541.9105263	96.8067689	284.5	156.25	306.25	312.5	0.5	182.0625	511	597	0.6875	0	0.5	237.5	0.9895833	501.5	0.9895833	185.53125	189	425	193.5903463	312.5	220.375	0.6875	0.3125	0.5	450.8125	476.15625	0.5	300	0.5	442.4947368	0.3125	0.9895833	128	641.3263158	268.75	0.6875	312.5	128	0.3125
sub-60016	0.6875	0.375	325	125.5972886	2	331.25	563.0749113	118.5318138	284.875	182.125	318.75	340.625	0.53125	239.25	558.5	625.5	0.6875	0	0.546875	331.25	0.9791667	558.5	0.9895833	228.5625	217.875	491.5	132.6627633	331.25	233.5	0.59375	0.40625	0.5625	548.625	553.5625	0.453125	287.5	1	510.1914894	0.4375	1	128	615.9583333	309.375	0.6875	350	128	0.3125
sub-60017	0.5	0.5625	390.625	110.7572131	0	381.25	615.6822917	118.7290517	226.5	205.25	400	362.5	0.53125	186.75	606.5	589	0.625	0	0.5625	418.75	1	581.5	1	202.875	219	624	102.7853746	343.75	215.875	0.4375	0.5625	0.59375	605.5	593.5	0.4375	418.75	0	631.9583333	0.5625	1	128	599.40625	418.75	0.5625	381.25	128	0.4375
sub-60020	0.5625	0.5	510.9375	124.4732334	0	490.625	704.6822917	114.4082329	212.75	194.375	531.25	456.25	0.53125	194.375	714.5	669	0.625	0	0.546875	531.25	1	637	1	187.5625	180.75	760	134.538234	450	203.5625	0.5	0.5	0.5625	760	698.5	0.453125	600	0	751.09375	0.5	1	128	658.2708333	565.625	0.59375	462.5	128	0.40625
sub-60021	0.5	0.4375	287.5	111.2040972	1	271.875	475.3083333	105.4823369	152.375	208.125	303.125	278.125	0.46875	214.03125	467.75	430.5	0.4375	0	0.46875	281.25	0.9895833	445.5	0.9947917	190.703125	167.375	505	116.9258574	262.5	180.25	0.53125	0.46875	0.46875	510.90625	478.203125	0.53125	312.5	0.5	495.2	0.5	1	128	455.4166667	296.875	0.46875	293.75	128	0.53125
sub-60022	0.625	0.375	389.0625	127.4688673	0	365.625	630.4785018	128.2696977	255.75	179.625	412.5	418.75	0.5	237.625	606.75	674.5	0.75	1	0.484375	312.5	1	631.75	0.9895833	225.3125	213	539	126.6680369	418.75	217.6875	0.71875	0.28125	0.46875	597	614.375	0.515625	406.25	0.5	562.0208333	0.1875	0.9791667	128	698.9361702	359.375	0.6875	418.75	128	0.3125
sub-60028	0.625	0.375	471.875	148.8685588	1	456.25	678.119682	159.4028737	279.875	175.375	487.5	428.125	0.5	215.875	699.5	708	0.6875	0	0.515625	512.5	0.9895833	624	0.9947917	205.875	195.875	691	138.3342439	400	227.625	0.625	0.375	0.53125	731.5	677.75	0.484375	518.75	0.5	664.9789474	0.375	1	128	691.2604167	515.625	0.65625	456.25	128	0.34375
sub-60030	0.5	0.625	220.3125	83.0374096	0	215.625	449.5364583	101.4223755	207.375	237	225	190.625	0.5625	201.5	442.5	398	0.375	0	0.53125	275	1	406.5	1	208.6875	215.875	487	64.6524438	156.25	222.1875	0.375	0.625	0.5	451.5	429	0.46875	225	0	497.1666667	0.625	1	128	401.90625	250	0.4375	225	128	0.5625
sub-60033	0.5	0.4375	240.625	57.5909714	1	250	437.3105263	55.2700628	185.375	198.375	231.25	240.625	0.46875	203.3125	432.5	426	0.4375	1	0.46875	243.75	0.9895833	433	0.9895833	197.84375	192.375	439	59.91188	256.25	191.875	0.53125	0.46875	0.46875	443.9375	438.46875	0.53125	237.5	1	441.5684211	0.5	0.9895833	128	433.0526316	240.625	0.46875	225	128	0.53125
sub-60036	0.5	0.375	359.375	116.9230466	1	368.75	562.3368421	109.384712	198.125	168.125	350	371.875	0.4375	178.125	542.5	570	0.5	1	0.46875	343.75	0.9895833	570	0.9895833	188.125	198.125	515	124.4613811	393.75	183.125	0.5625	0.4375	0.5	525	547.5	0.53125	350	1	536.5578947	0.5	0.9895833	128	588.1157895	346.875	0.5	350	128	0.5
sub-60037	0.375	0.5625	320.3125	122.7846362	1	325	511.3575658	110.9875178	190.375	193	315.625	390.625	0.46875	185.09375	512	581	0.5	0	0.484375	250	0.9895833	597	0.9947917	195.734375	206.375	443	134.5817546	400	191.6875	0.46875	0.53125	0.5	435.09375	516.046875	0.515625	250	0.5	463.6526316	0.5	1	128	559.0625	250	0.4375	381.25	128	0.5625
